Date,Close
2020-07-03 00:00:00+05:30,10607.349609375
2020-07-06 00:00:00+05:30,10763.650390625
2020-07-07 00:00:00+05:30,10799.650390625
2020-07-08 00:00:00+05:30,10705.75
2020-07-09 00:00:00+05:30,10813.4501953125
2020-07-10 00:00:00+05:30,10768.0498046875
2020-07-13 00:00:00+05:30,10802.7001953125
2020-07-14 00:00:00+05:30,10607.349609375
2020-07-15 00:00:00+05:30,10618.2001953125
2020-07-16 00:00:00+05:30,10739.9501953125
2020-07-17 00:00:00+05:30,10901.7001953125
2020-07-20 00:00:00+05:30,11022.2001953125
2020-07-21 00:00:00+05:30,11162.25
2020-07-22 00:00:00+05:30,11132.599609375
2020-07-23 00:00:00+05:30,11215.4501953125
2020-07-24 00:00:00+05:30,11194.150390625
2020-07-27 00:00:00+05:30,11131.7998046875
2020-07-28 00:00:00+05:30,11300.5498046875
2020-07-29 00:00:00+05:30,11202.849609375
2020-07-30 00:00:00+05:30,11102.150390625
2020-07-31 00:00:00+05:30,11073.4501953125
2020-08-03 00:00:00+05:30,10891.599609375
2020-08-04 00:00:00+05:30,11095.25
2020-08-05 00:00:00+05:30,11101.650390625
2020-08-06 00:00:00+05:30,11200.150390625
2020-08-07 00:00:00+05:30,11214.0498046875
2020-08-10 00:00:00+05:30,11270.150390625
2020-08-11 00:00:00+05:30,11322.5
2020-08-12 00:00:00+05:30,11308.400390625
2020-08-13 00:00:00+05:30,11300.4501953125
2020-08-14 00:00:00+05:30,11178.400390625
2020-08-17 00:00:00+05:30,11247.099609375
2020-08-18 00:00:00+05:30,11385.349609375
2020-08-19 00:00:00+05:30,11408.400390625
2020-08-20 00:00:00+05:30,11312.2001953125
2020-08-21 00:00:00+05:30,11371.599609375
2020-08-24 00:00:00+05:30,11466.4501953125
2020-08-25 00:00:00+05:30,11472.25
2020-08-26 00:00:00+05:30,11549.599609375
2020-08-27 00:00:00+05:30,11559.25
2020-08-28 00:00:00+05:30,11647.599609375
2020-08-31 00:00:00+05:30,11387.5
2020-09-01 00:00:00+05:30,11470.25
2020-09-02 00:00:00+05:30,11535.0
2020-09-03 00:00:00+05:30,11527.4501953125
2020-09-04 00:00:00+05:30,11333.849609375
2020-09-07 00:00:00+05:30,11355.0498046875
2020-09-08 00:00:00+05:30,11317.349609375
2020-09-09 00:00:00+05:30,11278.0
2020-09-10 00:00:00+05:30,11449.25
2020-09-11 00:00:00+05:30,11464.4501953125
2020-09-14 00:00:00+05:30,11440.0498046875
2020-09-15 00:00:00+05:30,11521.7998046875
2020-09-16 00:00:00+05:30,11604.5498046875
2020-09-17 00:00:00+05:30,11516.099609375
2020-09-18 00:00:00+05:30,11504.9501953125
2020-09-21 00:00:00+05:30,11250.5498046875
2020-09-22 00:00:00+05:30,11153.650390625
2020-09-23 00:00:00+05:30,11131.849609375
2020-09-24 00:00:00+05:30,10805.5498046875
2020-09-25 00:00:00+05:30,11050.25
2020-09-28 00:00:00+05:30,11227.5498046875
2020-09-29 00:00:00+05:30,11222.400390625
2020-09-30 00:00:00+05:30,11247.5498046875
2020-10-01 00:00:00+05:30,11416.9501953125
2020-10-05 00:00:00+05:30,11503.349609375
2020-10-06 00:00:00+05:30,11662.400390625
2020-10-07 00:00:00+05:30,11738.849609375
2020-10-08 00:00:00+05:30,11834.599609375
2020-10-09 00:00:00+05:30,11914.2001953125
2020-10-12 00:00:00+05:30,11930.9501953125
2020-10-13 00:00:00+05:30,11934.5
2020-10-14 00:00:00+05:30,11971.0498046875
2020-10-15 00:00:00+05:30,11680.349609375
2020-10-16 00:00:00+05:30,11762.4501953125
2020-10-19 00:00:00+05:30,11873.0498046875
2020-10-20 00:00:00+05:30,11896.7998046875
2020-10-21 00:00:00+05:30,11937.650390625
2020-10-22 00:00:00+05:30,11896.4501953125
2020-10-23 00:00:00+05:30,11930.349609375
2020-10-26 00:00:00+05:30,11767.75
2020-10-27 00:00:00+05:30,11889.400390625
2020-10-28 00:00:00+05:30,11729.599609375
2020-10-29 00:00:00+05:30,11670.7998046875
2020-10-30 00:00:00+05:30,11642.400390625
2020-11-02 00:00:00+05:30,11669.150390625
2020-11-03 00:00:00+05:30,11813.5
2020-11-04 00:00:00+05:30,11908.5
2020-11-05 00:00:00+05:30,12120.2998046875
2020-11-06 00:00:00+05:30,12263.5498046875
2020-11-09 00:00:00+05:30,12461.0498046875
2020-11-10 00:00:00+05:30,12631.099609375
2020-11-11 00:00:00+05:30,12749.150390625
2020-11-12 00:00:00+05:30,12690.7998046875
2020-11-13 00:00:00+05:30,12719.9501953125
2020-11-17 00:00:00+05:30,12874.2001953125
2020-11-18 00:00:00+05:30,12938.25
2020-11-19 00:00:00+05:30,12771.7001953125
2020-11-20 00:00:00+05:30,12859.0498046875
2020-11-23 00:00:00+05:30,12926.4501953125
2020-11-24 00:00:00+05:30,13055.150390625
2020-11-25 00:00:00+05:30,12858.400390625
2020-11-26 00:00:00+05:30,12987.0
2020-11-27 00:00:00+05:30,12968.9501953125
2020-12-01 00:00:00+05:30,13109.0498046875
2020-12-02 00:00:00+05:30,13113.75
2020-12-03 00:00:00+05:30,13133.900390625
2020-12-04 00:00:00+05:30,13258.5498046875
2020-12-07 00:00:00+05:30,13355.75
2020-12-08 00:00:00+05:30,13392.9501953125
2020-12-09 00:00:00+05:30,13529.099609375
2020-12-10 00:00:00+05:30,13478.2998046875
2020-12-11 00:00:00+05:30,13513.849609375
2020-12-14 00:00:00+05:30,13558.150390625
2020-12-15 00:00:00+05:30,13567.849609375
2020-12-16 00:00:00+05:30,13682.7001953125
2020-12-17 00:00:00+05:30,13740.7001953125
2020-12-18 00:00:00+05:30,13760.5498046875
2020-12-21 00:00:00+05:30,13328.400390625
2020-12-22 00:00:00+05:30,13466.2998046875
2020-12-23 00:00:00+05:30,13601.099609375
2020-12-24 00:00:00+05:30,13749.25
2020-12-28 00:00:00+05:30,13873.2001953125
2020-12-29 00:00:00+05:30,13932.599609375
2020-12-30 00:00:00+05:30,13981.9501953125
2020-12-31 00:00:00+05:30,13981.75
2021-01-01 00:00:00+05:30,14018.5
2021-01-04 00:00:00+05:30,14132.900390625
2021-01-05 00:00:00+05:30,14199.5
2021-01-06 00:00:00+05:30,14146.25
2021-01-07 00:00:00+05:30,14137.349609375
2021-01-08 00:00:00+05:30,14347.25
2021-01-11 00:00:00+05:30,14484.75
2021-01-12 00:00:00+05:30,14563.4501953125
2021-01-13 00:00:00+05:30,14564.849609375
2021-01-14 00:00:00+05:30,14595.599609375
2021-01-15 00:00:00+05:30,14433.7001953125
2021-01-18 00:00:00+05:30,14281.2998046875
2021-01-19 00:00:00+05:30,14521.150390625
2021-01-20 00:00:00+05:30,14644.7001953125
2021-01-21 00:00:00+05:30,14590.349609375
2021-01-22 00:00:00+05:30,14371.900390625
2021-01-25 00:00:00+05:30,14238.900390625
2021-01-27 00:00:00+05:30,13967.5
2021-01-28 00:00:00+05:30,13817.5498046875
2021-01-29 00:00:00+05:30,13634.599609375
2021-02-01 00:00:00+05:30,14281.2001953125
2021-02-02 00:00:00+05:30,14647.849609375
2021-02-03 00:00:00+05:30,14789.9501953125
2021-02-04 00:00:00+05:30,14895.650390625
2021-02-05 00:00:00+05:30,14924.25
2021-02-08 00:00:00+05:30,15115.7998046875
2021-02-09 00:00:00+05:30,15109.2998046875
2021-02-10 00:00:00+05:30,15106.5
2021-02-11 00:00:00+05:30,15173.2998046875
2021-02-12 00:00:00+05:30,15163.2998046875
2021-02-15 00:00:00+05:30,15314.7001953125
2021-02-16 00:00:00+05:30,15313.4501953125
2021-02-17 00:00:00+05:30,15208.900390625
2021-02-18 00:00:00+05:30,15118.9501953125
2021-02-19 00:00:00+05:30,14981.75
2021-02-22 00:00:00+05:30,14675.7001953125
2021-02-23 00:00:00+05:30,14707.7998046875
2021-02-24 00:00:00+05:30,14982.0
2021-02-25 00:00:00+05:30,15097.349609375
2021-02-26 00:00:00+05:30,14529.150390625
2021-03-01 00:00:00+05:30,14761.5498046875
2021-03-02 00:00:00+05:30,14919.099609375
2021-03-03 00:00:00+05:30,15245.599609375
2021-03-04 00:00:00+05:30,15080.75
2021-03-05 00:00:00+05:30,14938.099609375
2021-03-08 00:00:00+05:30,14956.2001953125
2021-03-09 00:00:00+05:30,15098.400390625
2021-03-10 00:00:00+05:30,15174.7998046875
2021-03-12 00:00:00+05:30,15030.9501953125
2021-03-15 00:00:00+05:30,14929.5
2021-03-16 00:00:00+05:30,14910.4501953125
2021-03-17 00:00:00+05:30,14721.2998046875
2021-03-18 00:00:00+05:30,14557.849609375
2021-03-19 00:00:00+05:30,14744.0
2021-03-22 00:00:00+05:30,14736.400390625
2021-03-23 00:00:00+05:30,14814.75
2021-03-24 00:00:00+05:30,14549.400390625
2021-03-25 00:00:00+05:30,14324.900390625
2021-03-26 00:00:00+05:30,14507.2998046875
2021-03-30 00:00:00+05:30,14845.099609375
2021-03-31 00:00:00+05:30,14690.7001953125
2021-04-01 00:00:00+05:30,14867.349609375
2021-04-05 00:00:00+05:30,14637.7998046875
2021-04-06 00:00:00+05:30,14683.5
2021-04-07 00:00:00+05:30,14819.0498046875
2021-04-08 00:00:00+05:30,14873.7998046875
2021-04-09 00:00:00+05:30,14834.849609375
2021-04-12 00:00:00+05:30,14310.7998046875
2021-04-13 00:00:00+05:30,14504.7998046875
2021-04-15 00:00:00+05:30,14581.4501953125
2021-04-16 00:00:00+05:30,14617.849609375
2021-04-19 00:00:00+05:30,14359.4501953125
2021-04-20 00:00:00+05:30,14296.400390625
2021-04-22 00:00:00+05:30,14406.150390625
2021-04-23 00:00:00+05:30,14341.349609375
2021-04-26 00:00:00+05:30,14485.0
2021-04-27 00:00:00+05:30,14653.0498046875
2021-04-28 00:00:00+05:30,14864.5498046875
2021-04-29 00:00:00+05:30,14894.900390625
2021-04-30 00:00:00+05:30,14631.099609375
2021-05-03 00:00:00+05:30,14634.150390625
2021-05-04 00:00:00+05:30,14496.5
2021-05-05 00:00:00+05:30,14617.849609375
2021-05-06 00:00:00+05:30,14724.7998046875
2021-05-07 00:00:00+05:30,14823.150390625
2021-05-10 00:00:00+05:30,14942.349609375
2021-05-11 00:00:00+05:30,14850.75
2021-05-12 00:00:00+05:30,14696.5
2021-05-14 00:00:00+05:30,14677.7998046875
2021-05-17 00:00:00+05:30,14923.150390625
2021-05-18 00:00:00+05:30,15108.099609375
2021-05-19 00:00:00+05:30,15030.150390625
2021-05-20 00:00:00+05:30,14906.0498046875
2021-05-21 00:00:00+05:30,15175.2998046875
2021-05-24 00:00:00+05:30,15197.7001953125
2021-05-25 00:00:00+05:30,15208.4501953125
2021-05-26 00:00:00+05:30,15301.4501953125
2021-05-27 00:00:00+05:30,15337.849609375
2021-05-28 00:00:00+05:30,15435.650390625
2021-05-31 00:00:00+05:30,15582.7998046875
2021-06-01 00:00:00+05:30,15574.849609375
2021-06-02 00:00:00+05:30,15576.2001953125
2021-06-03 00:00:00+05:30,15690.349609375
2021-06-04 00:00:00+05:30,15670.25
2021-06-07 00:00:00+05:30,15751.650390625
2021-06-08 00:00:00+05:30,15740.099609375
2021-06-09 00:00:00+05:30,15635.349609375
2021-06-10 00:00:00+05:30,15737.75
2021-06-11 00:00:00+05:30,15799.349609375
2021-06-14 00:00:00+05:30,15811.849609375
2021-06-15 00:00:00+05:30,15869.25
2021-06-16 00:00:00+05:30,15767.5498046875
2021-06-17 00:00:00+05:30,15691.400390625
2021-06-18 00:00:00+05:30,15683.349609375
2021-06-21 00:00:00+05:30,15746.5
2021-06-22 00:00:00+05:30,15772.75
2021-06-23 00:00:00+05:30,15686.9501953125
2021-06-24 00:00:00+05:30,15790.4501953125
2021-06-25 00:00:00+05:30,15860.349609375
2021-06-28 00:00:00+05:30,15814.7001953125
2021-06-29 00:00:00+05:30,15748.4501953125
2021-06-30 00:00:00+05:30,15721.5
2021-07-01 00:00:00+05:30,15680.0
2021-07-02 00:00:00+05:30,15722.2001953125
2021-07-05 00:00:00+05:30,15834.349609375
2021-07-06 00:00:00+05:30,15818.25
2021-07-07 00:00:00+05:30,15879.650390625
2021-07-08 00:00:00+05:30,15727.900390625
2021-07-09 00:00:00+05:30,15689.7998046875
2021-07-12 00:00:00+05:30,15692.599609375
2021-07-13 00:00:00+05:30,15812.349609375
2021-07-14 00:00:00+05:30,15853.9501953125
2021-07-15 00:00:00+05:30,15924.2001953125
2021-07-16 00:00:00+05:30,15923.400390625
2021-07-19 00:00:00+05:30,15752.400390625
2021-07-20 00:00:00+05:30,15632.099609375
2021-07-22 00:00:00+05:30,15824.0498046875
2021-07-23 00:00:00+05:30,15856.0498046875
2021-07-26 00:00:00+05:30,15824.4501953125
2021-07-27 00:00:00+05:30,15746.4501953125
2021-07-28 00:00:00+05:30,15709.400390625
2021-07-29 00:00:00+05:30,15778.4501953125
2021-07-30 00:00:00+05:30,15763.0498046875
2021-08-02 00:00:00+05:30,15885.150390625
2021-08-03 00:00:00+05:30,16130.75
2021-08-04 00:00:00+05:30,16258.7998046875
2021-08-05 00:00:00+05:30,16294.599609375
2021-08-06 00:00:00+05:30,16238.2001953125
2021-08-09 00:00:00+05:30,16258.25
2021-08-10 00:00:00+05:30,16280.099609375
2021-08-11 00:00:00+05:30,16282.25
2021-08-12 00:00:00+05:30,16364.400390625
2021-08-13 00:00:00+05:30,16529.099609375
2021-08-16 00:00:00+05:30,16563.05078125
2021-08-17 00:00:00+05:30,16614.599609375
2021-08-18 00:00:00+05:30,16568.849609375
2021-08-20 00:00:00+05:30,16450.5
2021-08-23 00:00:00+05:30,16496.44921875
2021-08-24 00:00:00+05:30,16624.599609375
2021-08-25 00:00:00+05:30,16634.650390625
2021-08-26 00:00:00+05:30,16636.900390625
2021-08-27 00:00:00+05:30,16705.19921875
2021-08-30 00:00:00+05:30,16931.05078125
2021-08-31 00:00:00+05:30,17132.19921875
2021-09-01 00:00:00+05:30,17076.25
2021-09-02 00:00:00+05:30,17234.150390625
2021-09-03 00:00:00+05:30,17323.599609375
2021-09-06 00:00:00+05:30,17377.80078125
2021-09-07 00:00:00+05:30,17362.099609375
2021-09-08 00:00:00+05:30,17353.5
2021-09-09 00:00:00+05:30,17369.25
2021-09-13 00:00:00+05:30,17355.30078125
2021-09-14 00:00:00+05:30,17380.0
2021-09-15 00:00:00+05:30,17519.44921875
2021-09-16 00:00:00+05:30,17629.5
2021-09-17 00:00:00+05:30,17585.150390625
2021-09-20 00:00:00+05:30,17396.900390625
2021-09-21 00:00:00+05:30,17562.0
2021-09-22 00:00:00+05:30,17546.650390625
2021-09-23 00:00:00+05:30,17822.94921875
2021-09-24 00:00:00+05:30,17853.19921875
2021-09-27 00:00:00+05:30,17855.099609375
2021-09-28 00:00:00+05:30,17748.599609375
2021-09-29 00:00:00+05:30,17711.30078125
2021-09-30 00:00:00+05:30,17618.150390625
2021-10-01 00:00:00+05:30,17532.05078125
2021-10-04 00:00:00+05:30,17691.25
2021-10-05 00:00:00+05:30,17822.30078125
2021-10-06 00:00:00+05:30,17646.0
2021-10-07 00:00:00+05:30,17790.349609375
2021-10-08 00:00:00+05:30,17895.19921875
2021-10-11 00:00:00+05:30,17945.94921875
2021-10-12 00:00:00+05:30,17991.94921875
2021-10-13 00:00:00+05:30,18161.75
2021-10-14 00:00:00+05:30,18338.55078125
2021-10-18 00:00:00+05:30,18477.05078125
2021-10-19 00:00:00+05:30,18418.75
2021-10-20 00:00:00+05:30,18266.599609375
2021-10-21 00:00:00+05:30,18178.099609375
2021-10-22 00:00:00+05:30,18114.900390625
2021-10-25 00:00:00+05:30,18125.400390625
2021-10-26 00:00:00+05:30,18268.400390625
2021-10-27 00:00:00+05:30,18210.94921875
2021-10-28 00:00:00+05:30,17857.25
2021-10-29 00:00:00+05:30,17671.650390625
2021-11-01 00:00:00+05:30,17929.650390625
2021-11-02 00:00:00+05:30,17888.94921875
2021-11-03 00:00:00+05:30,17829.19921875
2021-11-04 00:00:00+05:30,17916.80078125
2021-11-08 00:00:00+05:30,18068.55078125
2021-11-09 00:00:00+05:30,18044.25
2021-11-10 00:00:00+05:30,18017.19921875
2021-11-11 00:00:00+05:30,17873.599609375
2021-11-12 00:00:00+05:30,18102.75
2021-11-15 00:00:00+05:30,18109.44921875
2021-11-16 00:00:00+05:30,17999.19921875
2021-11-17 00:00:00+05:30,17898.650390625
2021-11-18 00:00:00+05:30,17764.80078125
2021-11-22 00:00:00+05:30,17416.55078125
2021-11-23 00:00:00+05:30,17503.349609375
2021-11-24 00:00:00+05:30,17415.05078125
2021-11-25 00:00:00+05:30,17536.25
2021-11-26 00:00:00+05:30,17026.44921875
2021-11-29 00:00:00+05:30,17053.94921875
2021-11-30 00:00:00+05:30,16983.19921875
2021-12-01 00:00:00+05:30,17166.900390625
2021-12-02 00:00:00+05:30,17401.650390625
2021-12-03 00:00:00+05:30,17196.69921875
2021-12-06 00:00:00+05:30,16912.25
2021-12-07 00:00:00+05:30,17176.69921875
2021-12-08 00:00:00+05:30,17469.75
2021-12-09 00:00:00+05:30,17516.849609375
2021-12-10 00:00:00+05:30,17511.30078125
2021-12-13 00:00:00+05:30,17368.25
2021-12-14 00:00:00+05:30,17324.900390625
2021-12-15 00:00:00+05:30,17221.400390625
2021-12-16 00:00:00+05:30,17248.400390625
2021-12-17 00:00:00+05:30,16985.19921875
2021-12-20 00:00:00+05:30,16614.19921875
2021-12-21 00:00:00+05:30,16770.849609375
2021-12-22 00:00:00+05:30,16955.44921875
2021-12-23 00:00:00+05:30,17072.599609375
2021-12-24 00:00:00+05:30,17003.75
2021-12-27 00:00:00+05:30,17086.25
2021-12-28 00:00:00+05:30,17233.25
2021-12-29 00:00:00+05:30,17213.599609375
2021-12-30 00:00:00+05:30,17203.94921875
2021-12-31 00:00:00+05:30,17354.05078125
2022-01-03 00:00:00+05:30,17625.69921875
2022-01-04 00:00:00+05:30,17805.25
2022-01-05 00:00:00+05:30,17925.25
2022-01-06 00:00:00+05:30,17745.900390625
2022-01-07 00:00:00+05:30,17812.69921875
2022-01-10 00:00:00+05:30,18003.30078125
2022-01-11 00:00:00+05:30,18055.75
2022-01-12 00:00:00+05:30,18212.349609375
2022-01-13 00:00:00+05:30,18257.80078125
2022-01-14 00:00:00+05:30,18255.75
2022-01-17 00:00:00+05:30,18308.099609375
2022-01-18 00:00:00+05:30,18113.05078125
2022-01-19 00:00:00+05:30,17938.400390625
2022-01-20 00:00:00+05:30,17757.0
2022-01-21 00:00:00+05:30,17617.150390625
2022-01-24 00:00:00+05:30,17149.099609375
2022-01-25 00:00:00+05:30,17277.94921875
2022-01-27 00:00:00+05:30,17110.150390625
2022-01-28 00:00:00+05:30,17101.94921875
2022-01-31 00:00:00+05:30,17339.849609375
2022-02-01 00:00:00+05:30,17576.849609375
2022-02-02 00:00:00+05:30,17780.0
2022-02-03 00:00:00+05:30,17560.19921875
2022-02-04 00:00:00+05:30,17516.30078125
2022-02-07 00:00:00+05:30,17213.599609375
2022-02-08 00:00:00+05:30,17266.75
2022-02-09 00:00:00+05:30,17463.80078125
2022-02-10 00:00:00+05:30,17605.849609375
2022-02-11 00:00:00+05:30,17374.75
2022-02-14 00:00:00+05:30,16842.80078125
2022-02-15 00:00:00+05:30,17352.44921875
2022-02-16 00:00:00+05:30,17322.19921875
2022-02-17 00:00:00+05:30,17304.599609375
2022-02-18 00:00:00+05:30,17276.30078125
2022-02-21 00:00:00+05:30,17206.650390625
2022-02-22 00:00:00+05:30,17092.19921875
2022-02-23 00:00:00+05:30,17063.25
2022-02-24 00:00:00+05:30,16247.9501953125
2022-02-25 00:00:00+05:30,16658.400390625
2022-02-28 00:00:00+05:30,16793.900390625
2022-03-02 00:00:00+05:30,16605.94921875
2022-03-03 00:00:00+05:30,16498.05078125
2022-03-04 00:00:00+05:30,16245.349609375
2022-03-07 00:00:00+05:30,15863.150390625
2022-03-08 00:00:00+05:30,16013.4501953125
2022-03-09 00:00:00+05:30,16345.349609375
2022-03-10 00:00:00+05:30,16594.900390625
2022-03-11 00:00:00+05:30,16630.44921875
2022-03-14 00:00:00+05:30,16871.30078125
2022-03-15 00:00:00+05:30,16663.0
2022-03-16 00:00:00+05:30,16975.349609375
2022-03-17 00:00:00+05:30,17287.05078125
2022-03-21 00:00:00+05:30,17117.599609375
2022-03-22 00:00:00+05:30,17315.5
2022-03-23 00:00:00+05:30,17245.650390625
2022-03-24 00:00:00+05:30,17222.75
2022-03-25 00:00:00+05:30,17153.0
2022-03-28 00:00:00+05:30,17222.0
2022-03-29 00:00:00+05:30,17325.30078125
2022-03-30 00:00:00+05:30,17498.25
2022-03-31 00:00:00+05:30,17464.75
2022-04-01 00:00:00+05:30,17670.44921875
2022-04-04 00:00:00+05:30,18053.400390625
2022-04-05 00:00:00+05:30,17957.400390625
2022-04-06 00:00:00+05:30,17807.650390625
2022-04-07 00:00:00+05:30,17639.55078125
2022-04-08 00:00:00+05:30,17784.349609375
2022-04-11 00:00:00+05:30,17674.94921875
2022-04-12 00:00:00+05:30,17530.30078125
2022-04-13 00:00:00+05:30,17475.650390625
2022-04-18 00:00:00+05:30,17173.650390625
2022-04-19 00:00:00+05:30,16958.650390625
2022-04-20 00:00:00+05:30,17136.55078125
2022-04-21 00:00:00+05:30,17392.599609375
2022-04-22 00:00:00+05:30,17171.94921875
2022-04-25 00:00:00+05:30,16953.94921875
2022-04-26 00:00:00+05:30,17200.80078125
2022-04-27 00:00:00+05:30,17038.400390625
2022-04-28 00:00:00+05:30,17245.05078125
2022-04-29 00:00:00+05:30,17102.55078125
2022-05-02 00:00:00+05:30,17069.099609375
2022-05-04 00:00:00+05:30,16677.599609375
2022-05-05 00:00:00+05:30,16682.650390625
2022-05-06 00:00:00+05:30,16411.25
2022-05-09 00:00:00+05:30,16301.849609375
2022-05-10 00:00:00+05:30,16240.0498046875
2022-05-11 00:00:00+05:30,16167.099609375
2022-05-12 00:00:00+05:30,15808.0
2022-05-13 00:00:00+05:30,15782.150390625
2022-05-16 00:00:00+05:30,15842.2998046875
2022-05-17 00:00:00+05:30,16259.2998046875
2022-05-18 00:00:00+05:30,16240.2998046875
2022-05-19 00:00:00+05:30,15809.400390625
2022-05-20 00:00:00+05:30,16266.150390625
2022-05-23 00:00:00+05:30,16214.7001953125
2022-05-24 00:00:00+05:30,16125.150390625
2022-05-25 00:00:00+05:30,16025.7998046875
2022-05-26 00:00:00+05:30,16170.150390625
2022-05-27 00:00:00+05:30,16352.4501953125
2022-05-30 00:00:00+05:30,16661.400390625
2022-05-31 00:00:00+05:30,16584.55078125
2022-06-01 00:00:00+05:30,16522.75
2022-06-02 00:00:00+05:30,16628.0
2022-06-03 00:00:00+05:30,16584.30078125
2022-06-06 00:00:00+05:30,16569.55078125
2022-06-07 00:00:00+05:30,16416.349609375
2022-06-08 00:00:00+05:30,16356.25
2022-06-09 00:00:00+05:30,16478.099609375
2022-06-10 00:00:00+05:30,16201.7998046875
2022-06-13 00:00:00+05:30,15774.400390625
2022-06-14 00:00:00+05:30,15732.099609375
2022-06-15 00:00:00+05:30,15692.150390625
2022-06-16 00:00:00+05:30,15360.599609375
2022-06-17 00:00:00+05:30,15293.5
2022-06-20 00:00:00+05:30,15350.150390625
2022-06-21 00:00:00+05:30,15638.7998046875
2022-06-22 00:00:00+05:30,15413.2998046875
2022-06-23 00:00:00+05:30,15556.650390625
2022-06-24 00:00:00+05:30,15699.25
2022-06-27 00:00:00+05:30,15832.0498046875
2022-06-28 00:00:00+05:30,15850.2001953125
2022-06-29 00:00:00+05:30,15799.099609375
2022-06-30 00:00:00+05:30,15780.25
2022-07-01 00:00:00+05:30,15752.0498046875
2022-07-04 00:00:00+05:30,15835.349609375
2022-07-05 00:00:00+05:30,15810.849609375
2022-07-06 00:00:00+05:30,15989.7998046875
2022-07-07 00:00:00+05:30,16132.900390625
2022-07-08 00:00:00+05:30,16220.599609375
2022-07-11 00:00:00+05:30,16216.0
2022-07-12 00:00:00+05:30,16058.2998046875
2022-07-13 00:00:00+05:30,15966.650390625
2022-07-14 00:00:00+05:30,15938.650390625
2022-07-15 00:00:00+05:30,16049.2001953125
2022-07-18 00:00:00+05:30,16278.5
2022-07-19 00:00:00+05:30,16340.5498046875
2022-07-20 00:00:00+05:30,16520.849609375
2022-07-21 00:00:00+05:30,16605.25
2022-07-22 00:00:00+05:30,16719.44921875
2022-07-25 00:00:00+05:30,16631.0
2022-07-26 00:00:00+05:30,16483.849609375
